id,type,title,author,year,lang,file_x,file_y
journal-article-10.2307_4131510,research-article,Israeli Drama and the Bible: Kings on the Stage,Glenda Abramson,2004,eng,journal-article-10.2307_4131510.xml,journal-article-10.2307_4131510-ngram1.txt
journal-article-10.2307_1486369,research-article,Ketiah Bar Shalom,Howard Jacobson,1981,eng,journal-article-10.2307_1486369.xml,journal-article-10.2307_1486369-ngram1.txt
journal-article-10.2307_1486896,research-article,"New(s) Poems: Y. L. Teller's ""Lider fun der Tsayt(ung)""",Ken Frieden,1990,eng,journal-article-10.2307_1486896.xml,journal-article-10.2307_1486896-ngram1.txt
journal-article-10.2307_1486758,book-review,Pragmatic Idealists: Zionism in America,Stuart Knee,1999,eng,journal-article-10.2307_1486758.xml,journal-article-10.2307_1486758-ngram1.txt
journal-article-10.2307_27564280,book-review,,Jeffrey Haus,2007,eng,journal-article-10.2307_27564280.xml,journal-article-10.2307_27564280-ngram1.txt
journal-article-10.2307_1486372,research-article,"Samuel Ibn Tibbon and the Esoteric Character of the ""Guide of the Perplexed""",Aviezer Ravitzky,1981,eng,journal-article-10.2307_1486372.xml,journal-article-10.2307_1486372-ngram1.txt
journal-article-10.2307_1486786,book-review,"
         ",Daniel R. Schwarz,1999,eng,journal-article-10.2307_1486786.xml,journal-article-10.2307_1486786-ngram1.txt
journal-article-10.2307_1486728,misc,Books Received,,1996,eng,journal-article-10.2307_1486728.xml,journal-article-10.2307_1486728-ngram1.txt
journal-article-10.2307_4131715,book-review,,Robert Eisen,2002,eng,journal-article-10.2307_4131715.xml,journal-article-10.2307_4131715-ngram1.txt
journal-article-10.2307_1486725,book-review,"
         ",Louis E. Newman,1996,eng,journal-article-10.2307_1486725.xml,journal-article-10.2307_1486725-ngram1.txt
journal-article-10.2307_1486926,book-review,,Vicki Caron,1998,eng,journal-article-10.2307_1486926.xml,journal-article-10.2307_1486926-ngram1.txt
journal-article-10.2307_1486498,book-review,"
         ",Kalman P. Bland,1995,eng,journal-article-10.2307_1486498.xml,journal-article-10.2307_1486498-ngram1.txt
journal-article-10.2307_1486614,book-review,"
         ",Mark Washofsky,1994,eng,journal-article-10.2307_1486614.xml,journal-article-10.2307_1486614-ngram1.txt
journal-article-10.2307_41310645,misc,Front Matter,,2011,eng,journal-article-10.2307_41310645.xml,journal-article-10.2307_41310645-ngram1.txt
journal-article-10.2307_1486698,research-article,Perception and Reception of Repentant Apostates in Medieval Ashkenaz and Premodern Poland,Edward Fram,1996,eng,journal-article-10.2307_1486698.xml,journal-article-10.2307_1486698-ngram1.txt
journal-article-10.2307_1486475,research-article," Three Unknown ""Piyyutim"" by David Ben Ḥasin ",André E. Elbaz,1995,eng,journal-article-10.2307_1486475.xml,journal-article-10.2307_1486475-ngram1.txt
journal-article-10.2307_1486505,book-review,"
         ",Susannah Heschel,1995,eng,journal-article-10.2307_1486505.xml,journal-article-10.2307_1486505-ngram1.txt
journal-article-10.2307_1486415,research-article,"In Search of the ""Book of Figures"": Medicine and Astrology in Montpellier at the Turn of the Fourteenth Century",Joseph Shatzmiller,1982,eng,journal-article-10.2307_1486415.xml,journal-article-10.2307_1486415-ngram1.txt
journal-article-10.2307_1486663,book-review,"
         ",Martin S. Jaffee,1996,eng,journal-article-10.2307_1486663.xml,journal-article-10.2307_1486663-ngram1.txt
journal-article-10.2307_27564369,book-review,,Jonathan Klawans,2008,eng,journal-article-10.2307_27564369.xml,journal-article-10.2307_27564369-ngram1.txt
journal-article-10.2307_4131761,book-review,,Zachary Braiterman,2005,eng,journal-article-10.2307_4131761.xml,journal-article-10.2307_4131761-ngram1.txt
journal-article-10.2307_1486482,book-review,"
         ",Baruch Halpern,1995,eng,journal-article-10.2307_1486482.xml,journal-article-10.2307_1486482-ngram1.txt
journal-article-10.2307_1486732,research-article,"Jews, Regalian Rights, and the Constitution in Medieval France",William Chester Jordan,1998,eng,journal-article-10.2307_1486732.xml,journal-article-10.2307_1486732-ngram1.txt
journal-article-10.2307_1566677,misc,Collected Studies,,2000,eng,journal-article-10.2307_1566677.xml,journal-article-10.2307_1566677-ngram1.txt
journal-article-10.2307_1486530,book-review,"
         ",Michael Stanislawski,1999,eng,journal-article-10.2307_1486530.xml,journal-article-10.2307_1486530-ngram1.txt
journal-article-10.2307_41310655,book-review,,Arkady Kovelman,2011,eng,journal-article-10.2307_41310655.xml,journal-article-10.2307_41310655-ngram1.txt
journal-article-10.2307_4131592,book-review,"
         ",David B. Ruderman,2002,eng,journal-article-10.2307_4131592.xml,journal-article-10.2307_4131592-ngram1.txt
journal-article-10.2307_4131743,book-review,,Joel Kaminsky,2005,eng,journal-article-10.2307_4131743.xml,journal-article-10.2307_4131743-ngram1.txt
journal-article-10.2307_24273547,book-review,,Mikhail Krutikov,2013,eng,journal-article-10.2307_24273547.xml,journal-article-10.2307_24273547-ngram1.txt
journal-article-10.2307_27564393,book-review,,Michal Ben-Horin,2008,eng,journal-article-10.2307_27564393.xml,journal-article-10.2307_27564393-ngram1.txt
journal-article-10.2307_1486402,misc,Front Matter,,1982,eng,journal-article-10.2307_1486402.xml,journal-article-10.2307_1486402-ngram1.txt
journal-article-10.2307_1486587,book-review,"
         ",Alfred L. Ivry,1993,eng,journal-article-10.2307_1486587.xml,journal-article-10.2307_1486587-ngram1.txt
journal-article-10.2307_4131701,book-review,,Mark A. Raider,2002,eng,journal-article-10.2307_4131701.xml,journal-article-10.2307_4131701-ngram1.txt
journal-article-10.2307_24273540,book-review,,Hizky Shoham,2013,eng,journal-article-10.2307_24273540.xml,journal-article-10.2307_24273540-ngram1.txt
journal-article-10.2307_4131813,book-review,Scholarly Dictionaries of Two Dialects of Jewish Aramaic,Baruch A. Levine,2005,eng,journal-article-10.2307_4131813.xml,journal-article-10.2307_4131813-ngram1.txt
journal-article-10.2307_27564396,research-article,Erratum: Navigating Rough Waters: Alexander Kohut and the Hungarian Roots of Conservative Judaism,Howard N. Lupovitch,2008,eng,journal-article-10.2307_27564396.xml,journal-article-10.2307_27564396-ngram1.txt
journal-article-10.2307_25654626,book-review,,Steven Bowman,2009,eng,journal-article-10.2307_25654626.xml,journal-article-10.2307_25654626-ngram1.txt
journal-article-10.2307_1486582,book-review,"
         ",Joel S. Kaminsky,1993,eng,journal-article-10.2307_1486582.xml,journal-article-10.2307_1486582-ngram1.txt
journal-article-10.2307_24273663,book-review,,Ra'anan Boustan,2014,eng,journal-article-10.2307_24273663.xml,journal-article-10.2307_24273663-ngram1.txt
journal-article-10.2307_27564338,book-review,,Francesca Bregoli,2008,eng,journal-article-10.2307_27564338.xml,journal-article-10.2307_27564338-ngram1.txt
journal-article-10.2307_1486787,book-review,"
         ",Aaron L. Mackler,1999,eng,journal-article-10.2307_1486787.xml,journal-article-10.2307_1486787-ngram1.txt
journal-article-10.2307_4131793,book-review,,Daniel Soyer,2003,eng,journal-article-10.2307_4131793.xml,journal-article-10.2307_4131793-ngram1.txt
journal-article-10.2307_40982812,book-review,,Renée Levine Melammed,2010,eng,journal-article-10.2307_40982812.xml,journal-article-10.2307_40982812-ngram1.txt
journal-article-10.2307_1486300,research-article,"Guenzburg, Lilienblum, and the Shape of Haskalah Autobiography",Alan Mintz,1979,eng,journal-article-10.2307_1486300.xml,journal-article-10.2307_1486300-ngram1.txt
journal-article-10.2307_27564279,book-review,,Nadia Malinovich,2007,eng,journal-article-10.2307_27564279.xml,journal-article-10.2307_27564279-ngram1.txt
journal-article-10.2307_1486613,book-review,"
         ",S. Daniel Breslauer,1994,eng,journal-article-10.2307_1486613.xml,journal-article-10.2307_1486613-ngram1.txt
journal-article-10.2307_25654652,book-review,,Ben Wurgaft,2009,eng,journal-article-10.2307_25654652.xml,journal-article-10.2307_25654652-ngram1.txt
journal-article-10.2307_4131573,book-review,"
         ",Tamar Rudavsky,2002,eng,journal-article-10.2307_4131573.xml,journal-article-10.2307_4131573-ngram1.txt
journal-article-10.2307_4131699,research-article,"""Arab Chains"" and ""The Good Things of Sepharad"": Aspects of Jewish Exile",Marc Saperstein,2002,eng,journal-article-10.2307_4131699.xml,journal-article-10.2307_4131699-ngram1.txt
journal-article-10.2307_27564278,book-review,,Zafrira Lidovsky Cohen,2007,eng,journal-article-10.2307_27564278.xml,journal-article-10.2307_27564278-ngram1.txt
journal-article-10.2307_27564267,book-review,,David H. Aaron,2007,eng,journal-article-10.2307_27564267.xml,journal-article-10.2307_27564267-ngram1.txt
journal-article-10.2307_1486752,research-article, ‮בין תפילה למדרש: יציאת מצרים בקידוש של שבת ובתפילתה ‬ ,‮דוד הנשקה‬,1998,heb,journal-article-10.2307_1486752.xml,journal-article-10.2307_1486752-ngram1.txt
journal-article-10.2307_1486492,book-review,"
         ",Richard Kalmin,1995,eng,journal-article-10.2307_1486492.xml,journal-article-10.2307_1486492-ngram1.txt
journal-article-10.2307_27564304,book-review,,Chanita Goodblatt,2007,eng,journal-article-10.2307_27564304.xml,journal-article-10.2307_27564304-ngram1.txt
journal-article-10.2307_1486869,book-review,"
         ",Scott B. Noegel,1997,eng,journal-article-10.2307_1486869.xml,journal-article-10.2307_1486869-ngram1.txt
journal-article-10.2307_27564266,book-review,,Jonathan Schorsch,2007,eng,journal-article-10.2307_27564266.xml,journal-article-10.2307_27564266-ngram1.txt
journal-article-10.2307_1486774,book-review,"
         ",Alan Brill,1999,eng,journal-article-10.2307_1486774.xml,journal-article-10.2307_1486774-ngram1.txt
journal-article-10.2307_1486634,book-review,"
         ",Renée Levine Melammed,1994,eng,journal-article-10.2307_1486634.xml,journal-article-10.2307_1486634-ngram1.txt
journal-article-10.2307_1486490,book-review,"
         ",David Kraemer,1995,eng,journal-article-10.2307_1486490.xml,journal-article-10.2307_1486490-ngram1.txt
journal-article-10.2307_1486250,book-review,"
         ",David Stern,1986,eng,journal-article-10.2307_1486250.xml,journal-article-10.2307_1486250-ngram1.txt
journal-article-10.2307_4131835,book-review,,Dianne Ashton,2005,eng,journal-article-10.2307_4131835.xml,journal-article-10.2307_4131835-ngram1.txt
journal-article-10.2307_1486533,book-review,"
         ",Michael Wyschogrod,1999,eng,journal-article-10.2307_1486533.xml,journal-article-10.2307_1486533-ngram1.txt
journal-article-10.2307_4131668,research-article,So Easily Assimilated: The New Immigrant Chic,Adam Rovner,2006,eng,journal-article-10.2307_4131668.xml,journal-article-10.2307_4131668-ngram1.txt
journal-article-10.2307_4131802,book-review,,Maxine S. Seller,2003,eng,journal-article-10.2307_4131802.xml,journal-article-10.2307_4131802-ngram1.txt
journal-article-10.2307_4131666,research-article,"Comic Books, Tragic Stories: Will Eisner's American Jewish History",Jeremy Dauber,2006,eng,journal-article-10.2307_4131666.xml,journal-article-10.2307_4131666-ngram1.txt
journal-article-10.2307_24273677,book-review,,Hankus Netsky,2014,eng,journal-article-10.2307_24273677.xml,journal-article-10.2307_24273677-ngram1.txt
journal-article-10.2307_1486379,research-article,Judaism and the Obligation to Die for the State,Geoffrey B. Levey,1987,eng,journal-article-10.2307_1486379.xml,journal-article-10.2307_1486379-ngram1.txt
journal-article-10.2307_4131816,book-review,,Marvin A. Sweeney,2005,eng,journal-article-10.2307_4131816.xml,journal-article-10.2307_4131816-ngram1.txt
journal-article-10.2307_1486806,book-review,"
         ",Michael Chernick,1993,eng,journal-article-10.2307_1486806.xml,journal-article-10.2307_1486806-ngram1.txt
journal-article-10.2307_1486511,book-review,"
         ",Sanford Gutman,1995,eng,journal-article-10.2307_1486511.xml,journal-article-10.2307_1486511-ngram1.txt
journal-article-10.2307_1486691,book-review,"
         ",Donna Robinson Divine,1996,eng,journal-article-10.2307_1486691.xml,journal-article-10.2307_1486691-ngram1.txt
journal-article-10.2307_4131650,book-review,,Eric Lawee,2006,eng,journal-article-10.2307_4131650.xml,journal-article-10.2307_4131650-ngram1.txt
journal-article-10.2307_1487020,book-review,"
         ",Steven Harvey,1992,eng,journal-article-10.2307_1487020.xml,journal-article-10.2307_1487020-ngram1.txt
journal-article-10.2307_4131803,book-review,,Richard I. Cohen,2003,eng,journal-article-10.2307_4131803.xml,journal-article-10.2307_4131803-ngram1.txt
journal-article-10.2307_1486480,book-review,"
         ",Anson F. Rainey,1995,eng,journal-article-10.2307_1486480.xml,journal-article-10.2307_1486480-ngram1.txt
journal-article-10.2307_40982818,book-review,,Rebecca Kobrin,2010,eng,journal-article-10.2307_40982818.xml,journal-article-10.2307_40982818-ngram1.txt
journal-article-10.2307_1486783,book-review,"
         ",Debra Reed Blank,1999,eng,journal-article-10.2307_1486783.xml,journal-article-10.2307_1486783-ngram1.txt
journal-article-10.2307_1486708,book-review,"
         ",Hanan Eshel,1996,eng,journal-article-10.2307_1486708.xml,journal-article-10.2307_1486708-ngram1.txt
journal-article-10.2307_1486432,misc,Collected Studies,,1989,eng,journal-article-10.2307_1486432.xml,journal-article-10.2307_1486432-ngram1.txt
journal-article-10.2307_40982822,book-review,,Joachim Schlör,2010,eng,journal-article-10.2307_40982822.xml,journal-article-10.2307_40982822-ngram1.txt
journal-article-10.2307_25654657,book-review,,Jane Kanarek,2009,eng,journal-article-10.2307_25654657.xml,journal-article-10.2307_25654657-ngram1.txt
journal-article-10.2307_4131831,book-review,,Theodore R. Weeks,2005,eng,journal-article-10.2307_4131831.xml,journal-article-10.2307_4131831-ngram1.txt
journal-article-10.2307_1486905,research-article,The First Jews from Aleppo in Manchester: New Documentary Evidence,Yaron Harel,1998,eng,journal-article-10.2307_1486905.xml,journal-article-10.2307_1486905-ngram1.txt
journal-article-10.2307_1486270,research-article,Changing Views of Passover and the Meaning of Redemption According to the Palestinian Talmud,Baruch M. Bokser,1985,eng,journal-article-10.2307_1486270.xml,journal-article-10.2307_1486270-ngram1.txt
journal-article-10.2307_1486849,book-review,"
         ",Zev Garber,1995,eng,journal-article-10.2307_1486849.xml,journal-article-10.2307_1486849-ngram1.txt
journal-article-10.2307_1486670,book-review,"
         ",Stanley N. Rosenbaum,1996,eng,journal-article-10.2307_1486670.xml,journal-article-10.2307_1486670-ngram1.txt
journal-article-10.2307_23319569,book-review,,Jack Kugelmass,2012,eng,journal-article-10.2307_23319569.xml,journal-article-10.2307_23319569-ngram1.txt
journal-article-10.2307_4131557,book-review,Maimonidean Scholarship at the End of the Century,Norbert M. Samuelson,2002,eng,journal-article-10.2307_4131557.xml,journal-article-10.2307_4131557-ngram1.txt
journal-article-10.2307_1486661,book-review,"
         ",Susan F. Mathews,1996,eng,journal-article-10.2307_1486661.xml,journal-article-10.2307_1486661-ngram1.txt
journal-article-10.2307_1486391,misc,Front Matter,,1987,eng,journal-article-10.2307_1486391.xml,journal-article-10.2307_1486391-ngram1.txt
journal-article-10.2307_1486260,research-article,"Piercing the Shimmering Bubble: David Shahar's ""The Palace of Shattered Vessels""",Gilead Morahg,1985,eng,journal-article-10.2307_1486260.xml,journal-article-10.2307_1486260-ngram1.txt
journal-article-10.2307_1486456,research-article, ‮לתולדות האיסור ללמוד קבלה לפני גיל ארבעים ‬ ,‮משה אידל‬,1980,heb,journal-article-10.2307_1486456.xml,journal-article-10.2307_1486456-ngram1.txt
journal-article-10.2307_1486839,book-review,"
         ",Judith R. Baskin,1995,eng,journal-article-10.2307_1486839.xml,journal-article-10.2307_1486839-ngram1.txt
journal-article-10.2307_1486577,book-review,"
         ",Dana M. Pike,1993,eng,journal-article-10.2307_1486577.xml,journal-article-10.2307_1486577-ngram1.txt
