id,type,title,author,auth_gender,year,lang,file_x,file_y
journal-article-10.2307_1486980,book-review,"
         ",Ephraim Tabory,male,1992,eng,journal-article-10.2307_1486980.xml,journal-article-10.2307_1486980-ngram1.txt
journal-article-10.2307_1486524,book-review,"
         ",Marvin A. Sweeney,male,1999,eng,journal-article-10.2307_1486524.xml,journal-article-10.2307_1486524-ngram1.txt
journal-article-10.2307_1486396,research-article,The Jewish Elite and the Children of the Poor: Jewish Apprenticeship Programs in Nineteenth-Century France,Lee Shai Weissbach,mostly_male,1987,eng,journal-article-10.2307_1486396.xml,journal-article-10.2307_1486396-ngram1.txt
journal-article-10.2307_1486394,research-article,The Religion of Traditional Ashkenazic Women: Some Methodological Issues,Chava Weissler,female,1987,eng,journal-article-10.2307_1486394.xml,journal-article-10.2307_1486394-ngram1.txt
journal-article-10.2307_24273629,book-review,,Stephen J. Whitfield,male,2013,eng,journal-article-10.2307_24273629.xml,journal-article-10.2307_24273629-ngram1.txt
journal-article-10.2307_1486953,book-review,"
         ",Gary A. Rendsburg,male,1992,eng,journal-article-10.2307_1486953.xml,journal-article-10.2307_1486953-ngram1.txt
journal-article-10.2307_1486558,book-review,"
         ",Derek J. Penslar,male,1997,eng,journal-article-10.2307_1486558.xml,journal-article-10.2307_1486558-ngram1.txt
journal-article-10.2307_4131530,book-review,,Tal Ilan,andy,2004,eng,journal-article-10.2307_4131530.xml,journal-article-10.2307_4131530-ngram1.txt
journal-article-10.2307_1486495,book-review,"
         ",Leonard S. Kravitz,male,1995,eng,journal-article-10.2307_1486495.xml,journal-article-10.2307_1486495-ngram1.txt
journal-article-10.2307_1486677,book-review,"
         ",Victor A. Mirelman,male,1996,eng,journal-article-10.2307_1486677.xml,journal-article-10.2307_1486677-ngram1.txt
journal-article-10.2307_1486261,book-review,"
         ",Alan F. Segal,male,1985,eng,journal-article-10.2307_1486261.xml,journal-article-10.2307_1486261-ngram1.txt
journal-article-10.2307_1486473,research-article,Models of Authority and the Duty of Obedience in Halakhic Literature,Avi Sagi,male,1995,eng,journal-article-10.2307_1486473.xml,journal-article-10.2307_1486473-ngram1.txt
journal-article-10.2307_41310647,research-article,"""The Wise Woman from Saida"": The Silent Dialogue between Aggadah and Halakhah Regarding Women and Marriage",Arnon Atzmon,male,2011,eng,journal-article-10.2307_41310647.xml,journal-article-10.2307_41310647-ngram1.txt
journal-article-10.2307_41310677,book-review,,Michael Berkowitz,male,2011,eng,journal-article-10.2307_41310677.xml,journal-article-10.2307_41310677-ngram1.txt
journal-article-10.2307_1486996,book-review,"
          ",Michael Taub,male,1991,eng,journal-article-10.2307_1486996.xml,journal-article-10.2307_1486996-ngram1.txt
journal-article-10.2307_1486881,book-review,"
         ",George Jochnowitz,male,1997,eng,journal-article-10.2307_1486881.xml,journal-article-10.2307_1486881-ngram1.txt
journal-article-10.2307_40982824,book-review,,Zachary M. Baker,male,2010,eng,journal-article-10.2307_40982824.xml,journal-article-10.2307_40982824-ngram1.txt
journal-article-10.2307_1486805,book-review,"
         ",Stuart S. Miller,male,1993,eng,journal-article-10.2307_1486805.xml,journal-article-10.2307_1486805-ngram1.txt
journal-article-10.2307_4131510,research-article,Israeli Drama and the Bible: Kings on the Stage,Glenda Abramson,female,2004,eng,journal-article-10.2307_4131510.xml,journal-article-10.2307_4131510-ngram1.txt
journal-article-10.2307_1486369,research-article,Ketiah Bar Shalom,Howard Jacobson,male,1981,eng,journal-article-10.2307_1486369.xml,journal-article-10.2307_1486369-ngram1.txt
journal-article-10.2307_1486896,research-article,"New(s) Poems: Y. L. Teller's ""Lider fun der Tsayt(ung)""",Ken Frieden,male,1990,eng,journal-article-10.2307_1486896.xml,journal-article-10.2307_1486896-ngram1.txt
journal-article-10.2307_1486758,book-review,Pragmatic Idealists: Zionism in America,Stuart Knee,male,1999,eng,journal-article-10.2307_1486758.xml,journal-article-10.2307_1486758-ngram1.txt
journal-article-10.2307_27564280,book-review,,Jeffrey Haus,male,2007,eng,journal-article-10.2307_27564280.xml,journal-article-10.2307_27564280-ngram1.txt
journal-article-10.2307_1486372,research-article,"Samuel Ibn Tibbon and the Esoteric Character of the ""Guide of the Perplexed""",Aviezer Ravitzky,unknown,1981,eng,journal-article-10.2307_1486372.xml,journal-article-10.2307_1486372-ngram1.txt
journal-article-10.2307_1486786,book-review,"
         ",Daniel R. Schwarz,male,1999,eng,journal-article-10.2307_1486786.xml,journal-article-10.2307_1486786-ngram1.txt
journal-article-10.2307_4131715,book-review,,Robert Eisen,male,2002,eng,journal-article-10.2307_4131715.xml,journal-article-10.2307_4131715-ngram1.txt
journal-article-10.2307_1486725,book-review,"
         ",Louis E. Newman,male,1996,eng,journal-article-10.2307_1486725.xml,journal-article-10.2307_1486725-ngram1.txt
journal-article-10.2307_1486926,book-review,,Vicki Caron,female,1998,eng,journal-article-10.2307_1486926.xml,journal-article-10.2307_1486926-ngram1.txt
journal-article-10.2307_1486498,book-review,"
         ",Kalman P. Bland,unknown,1995,eng,journal-article-10.2307_1486498.xml,journal-article-10.2307_1486498-ngram1.txt
journal-article-10.2307_1486614,book-review,"
         ",Mark Washofsky,male,1994,eng,journal-article-10.2307_1486614.xml,journal-article-10.2307_1486614-ngram1.txt
journal-article-10.2307_1486698,research-article,Perception and Reception of Repentant Apostates in Medieval Ashkenaz and Premodern Poland,Edward Fram,male,1996,eng,journal-article-10.2307_1486698.xml,journal-article-10.2307_1486698-ngram1.txt
journal-article-10.2307_1486475,research-article," Three Unknown ""Piyyutim"" by David Ben Ḥasin ",André E. Elbaz,male,1995,eng,journal-article-10.2307_1486475.xml,journal-article-10.2307_1486475-ngram1.txt
journal-article-10.2307_1486505,book-review,"
         ",Susannah Heschel,female,1995,eng,journal-article-10.2307_1486505.xml,journal-article-10.2307_1486505-ngram1.txt
journal-article-10.2307_1486415,research-article,"In Search of the ""Book of Figures"": Medicine and Astrology in Montpellier at the Turn of the Fourteenth Century",Joseph Shatzmiller,male,1982,eng,journal-article-10.2307_1486415.xml,journal-article-10.2307_1486415-ngram1.txt
journal-article-10.2307_1486663,book-review,"
         ",Martin S. Jaffee,male,1996,eng,journal-article-10.2307_1486663.xml,journal-article-10.2307_1486663-ngram1.txt
journal-article-10.2307_27564369,book-review,,Jonathan Klawans,male,2008,eng,journal-article-10.2307_27564369.xml,journal-article-10.2307_27564369-ngram1.txt
journal-article-10.2307_4131761,book-review,,Zachary Braiterman,male,2005,eng,journal-article-10.2307_4131761.xml,journal-article-10.2307_4131761-ngram1.txt
journal-article-10.2307_1486482,book-review,"
         ",Baruch Halpern,male,1995,eng,journal-article-10.2307_1486482.xml,journal-article-10.2307_1486482-ngram1.txt
journal-article-10.2307_1486732,research-article,"Jews, Regalian Rights, and the Constitution in Medieval France",William Chester Jordan,male,1998,eng,journal-article-10.2307_1486732.xml,journal-article-10.2307_1486732-ngram1.txt
journal-article-10.2307_1486530,book-review,"
         ",Michael Stanislawski,male,1999,eng,journal-article-10.2307_1486530.xml,journal-article-10.2307_1486530-ngram1.txt
journal-article-10.2307_41310655,book-review,,Arkady Kovelman,male,2011,eng,journal-article-10.2307_41310655.xml,journal-article-10.2307_41310655-ngram1.txt
journal-article-10.2307_4131592,book-review,"
         ",David B. Ruderman,male,2002,eng,journal-article-10.2307_4131592.xml,journal-article-10.2307_4131592-ngram1.txt
journal-article-10.2307_4131743,book-review,,Joel Kaminsky,male,2005,eng,journal-article-10.2307_4131743.xml,journal-article-10.2307_4131743-ngram1.txt
journal-article-10.2307_24273547,book-review,,Mikhail Krutikov,male,2013,eng,journal-article-10.2307_24273547.xml,journal-article-10.2307_24273547-ngram1.txt
journal-article-10.2307_27564393,book-review,,Michal Ben-Horin,male,2008,eng,journal-article-10.2307_27564393.xml,journal-article-10.2307_27564393-ngram1.txt
journal-article-10.2307_1486587,book-review,"
         ",Alfred L. Ivry,male,1993,eng,journal-article-10.2307_1486587.xml,journal-article-10.2307_1486587-ngram1.txt
journal-article-10.2307_4131701,book-review,,Mark A. Raider,male,2002,eng,journal-article-10.2307_4131701.xml,journal-article-10.2307_4131701-ngram1.txt
journal-article-10.2307_24273540,book-review,,Hizky Shoham,unknown,2013,eng,journal-article-10.2307_24273540.xml,journal-article-10.2307_24273540-ngram1.txt
journal-article-10.2307_4131813,book-review,Scholarly Dictionaries of Two Dialects of Jewish Aramaic,Baruch A. Levine,male,2005,eng,journal-article-10.2307_4131813.xml,journal-article-10.2307_4131813-ngram1.txt
journal-article-10.2307_27564396,research-article,Erratum: Navigating Rough Waters: Alexander Kohut and the Hungarian Roots of Conservative Judaism,Howard N. Lupovitch,male,2008,eng,journal-article-10.2307_27564396.xml,journal-article-10.2307_27564396-ngram1.txt
journal-article-10.2307_25654626,book-review,,Steven Bowman,male,2009,eng,journal-article-10.2307_25654626.xml,journal-article-10.2307_25654626-ngram1.txt
journal-article-10.2307_1486582,book-review,"
         ",Joel S. Kaminsky,male,1993,eng,journal-article-10.2307_1486582.xml,journal-article-10.2307_1486582-ngram1.txt
journal-article-10.2307_24273663,book-review,,Ra'anan Boustan,unknown,2014,eng,journal-article-10.2307_24273663.xml,journal-article-10.2307_24273663-ngram1.txt
journal-article-10.2307_27564338,book-review,,Francesca Bregoli,female,2008,eng,journal-article-10.2307_27564338.xml,journal-article-10.2307_27564338-ngram1.txt
journal-article-10.2307_1486787,book-review,"
         ",Aaron L. Mackler,male,1999,eng,journal-article-10.2307_1486787.xml,journal-article-10.2307_1486787-ngram1.txt
journal-article-10.2307_4131793,book-review,,Daniel Soyer,male,2003,eng,journal-article-10.2307_4131793.xml,journal-article-10.2307_4131793-ngram1.txt
journal-article-10.2307_40982812,book-review,,Renée Levine Melammed,female,2010,eng,journal-article-10.2307_40982812.xml,journal-article-10.2307_40982812-ngram1.txt
journal-article-10.2307_1486300,research-article,"Guenzburg, Lilienblum, and the Shape of Haskalah Autobiography",Alan Mintz,male,1979,eng,journal-article-10.2307_1486300.xml,journal-article-10.2307_1486300-ngram1.txt
journal-article-10.2307_27564279,book-review,,Nadia Malinovich,female,2007,eng,journal-article-10.2307_27564279.xml,journal-article-10.2307_27564279-ngram1.txt
journal-article-10.2307_1486613,book-review,"
         ",S. Daniel Breslauer,unknown,1994,eng,journal-article-10.2307_1486613.xml,journal-article-10.2307_1486613-ngram1.txt
journal-article-10.2307_25654652,book-review,,Ben Wurgaft,male,2009,eng,journal-article-10.2307_25654652.xml,journal-article-10.2307_25654652-ngram1.txt
journal-article-10.2307_4131573,book-review,"
         ",Tamar Rudavsky,female,2002,eng,journal-article-10.2307_4131573.xml,journal-article-10.2307_4131573-ngram1.txt
journal-article-10.2307_4131699,research-article,"""Arab Chains"" and ""The Good Things of Sepharad"": Aspects of Jewish Exile",Marc Saperstein,male,2002,eng,journal-article-10.2307_4131699.xml,journal-article-10.2307_4131699-ngram1.txt
journal-article-10.2307_27564278,book-review,,Zafrira Lidovsky Cohen,unknown,2007,eng,journal-article-10.2307_27564278.xml,journal-article-10.2307_27564278-ngram1.txt
journal-article-10.2307_27564267,book-review,,David H. Aaron,male,2007,eng,journal-article-10.2307_27564267.xml,journal-article-10.2307_27564267-ngram1.txt
journal-article-10.2307_1486752,research-article, ‮בין תפילה למדרש: יציאת מצרים בקידוש של שבת ובתפילתה ‬ ,‮דוד הנשקה‬,unknown,1998,heb,journal-article-10.2307_1486752.xml,journal-article-10.2307_1486752-ngram1.txt
journal-article-10.2307_1486492,book-review,"
         ",Richard Kalmin,male,1995,eng,journal-article-10.2307_1486492.xml,journal-article-10.2307_1486492-ngram1.txt
journal-article-10.2307_27564304,book-review,,Chanita Goodblatt,unknown,2007,eng,journal-article-10.2307_27564304.xml,journal-article-10.2307_27564304-ngram1.txt
journal-article-10.2307_1486869,book-review,"
         ",Scott B. Noegel,male,1997,eng,journal-article-10.2307_1486869.xml,journal-article-10.2307_1486869-ngram1.txt
journal-article-10.2307_27564266,book-review,,Jonathan Schorsch,male,2007,eng,journal-article-10.2307_27564266.xml,journal-article-10.2307_27564266-ngram1.txt
journal-article-10.2307_1486774,book-review,"
         ",Alan Brill,male,1999,eng,journal-article-10.2307_1486774.xml,journal-article-10.2307_1486774-ngram1.txt
journal-article-10.2307_1486634,book-review,"
         ",Renée Levine Melammed,female,1994,eng,journal-article-10.2307_1486634.xml,journal-article-10.2307_1486634-ngram1.txt
journal-article-10.2307_1486490,book-review,"
         ",David Kraemer,male,1995,eng,journal-article-10.2307_1486490.xml,journal-article-10.2307_1486490-ngram1.txt
journal-article-10.2307_1486250,book-review,"
         ",David Stern,male,1986,eng,journal-article-10.2307_1486250.xml,journal-article-10.2307_1486250-ngram1.txt
journal-article-10.2307_4131835,book-review,,Dianne Ashton,female,2005,eng,journal-article-10.2307_4131835.xml,journal-article-10.2307_4131835-ngram1.txt
journal-article-10.2307_1486533,book-review,"
         ",Michael Wyschogrod,male,1999,eng,journal-article-10.2307_1486533.xml,journal-article-10.2307_1486533-ngram1.txt
journal-article-10.2307_4131668,research-article,So Easily Assimilated: The New Immigrant Chic,Adam Rovner,male,2006,eng,journal-article-10.2307_4131668.xml,journal-article-10.2307_4131668-ngram1.txt
journal-article-10.2307_4131802,book-review,,Maxine S. Seller,female,2003,eng,journal-article-10.2307_4131802.xml,journal-article-10.2307_4131802-ngram1.txt
journal-article-10.2307_4131666,research-article,"Comic Books, Tragic Stories: Will Eisner's American Jewish History",Jeremy Dauber,male,2006,eng,journal-article-10.2307_4131666.xml,journal-article-10.2307_4131666-ngram1.txt
journal-article-10.2307_24273677,book-review,,Hankus Netsky,unknown,2014,eng,journal-article-10.2307_24273677.xml,journal-article-10.2307_24273677-ngram1.txt
journal-article-10.2307_1486379,research-article,Judaism and the Obligation to Die for the State,Geoffrey B. Levey,male,1987,eng,journal-article-10.2307_1486379.xml,journal-article-10.2307_1486379-ngram1.txt
journal-article-10.2307_4131816,book-review,,Marvin A. Sweeney,male,2005,eng,journal-article-10.2307_4131816.xml,journal-article-10.2307_4131816-ngram1.txt
journal-article-10.2307_1486806,book-review,"
         ",Michael Chernick,male,1993,eng,journal-article-10.2307_1486806.xml,journal-article-10.2307_1486806-ngram1.txt
journal-article-10.2307_1486511,book-review,"
         ",Sanford Gutman,male,1995,eng,journal-article-10.2307_1486511.xml,journal-article-10.2307_1486511-ngram1.txt
journal-article-10.2307_1486691,book-review,"
         ",Donna Robinson Divine,female,1996,eng,journal-article-10.2307_1486691.xml,journal-article-10.2307_1486691-ngram1.txt
journal-article-10.2307_4131650,book-review,,Eric Lawee,male,2006,eng,journal-article-10.2307_4131650.xml,journal-article-10.2307_4131650-ngram1.txt
journal-article-10.2307_1487020,book-review,"
         ",Steven Harvey,male,1992,eng,journal-article-10.2307_1487020.xml,journal-article-10.2307_1487020-ngram1.txt
journal-article-10.2307_4131803,book-review,,Richard I. Cohen,male,2003,eng,journal-article-10.2307_4131803.xml,journal-article-10.2307_4131803-ngram1.txt
